player_id,seasons_played,total_gp,total_w,total_l,career_w_pct,total_min,total_fgm,total_fga,career_fg_pct,total_fg3m,total_fg3a,career_fg3_pct,total_ftm,total_fta,career_ft_pct,total_oreb,total_dreb,total_reb,total_ast,total_tov,total_stl,total_blk,total_blka,total_pf,total_pfd,total_pts,total_plus_minus,total_nba_fantasy_pts,total_dd2,total_td3,career_ppg,career_rpg,career_apg,career_spg,career_bpg,career_topg,first_season,last_season
688,9,611,319,292,0.5220949,12377.036,1018.0,2273.0,0.44786626,59.0,210.0,0.2809524,671.0,806.0,0.8325062,171.0,788.0,959.0,776.0,432.0,308.0,64.0,93.0,1425.0,41.0,2766.0,-760.0,5764.8,0.0,0.0,4.5270047,1.5695581,1.2700491,0.5040917,0.10474632,0.7070376,21996,22004
689,15,735,369,366,0.5020408,19195.027,2079.0,4221.0,0.49253732,0.0,1.0,0.0,1310.0,1845.0,0.7100271,1433.0,2866.0,4299.0,452.0,945.0,377.0,1852.0,303.0,2144.0,253.0,5468.0,-21.0,17046.799,76.0,0.0,7.439456,5.8489795,0.614966,0.51292515,2.519728,1.2857143,21996,22010
690,7,334,180,154,0.53892213,4371.34,477.0,912.0,0.5230263,0.0,1.0,0.0,237.0,361.0,0.6565097,359.0,607.0,966.0,132.0,212.0,135.0,242.0,94.0,936.0,14.0,1191.0,-39.0,3467.2,3.0,0.0,3.5658684,2.8922155,0.39520958,0.4041916,0.7245509,0.6347305,21996,22002
691,1,17,5,12,0.29411766,107.371666,14.0,48.0,0.29166666,3.0,11.0,0.27272728,9.0,19.0,0.47368422,7.0,7.0,14.0,6.0,11.0,3.0,1.0,2.0,10.0,0.0,40.0,-34.0,66.8,0.0,0.0,2.3529413,0.8235294,0.3529412,0.1764706,0.05882353,0.64705884,21996,21996
692,9,565,241,324,0.42654866,9639.143,1094.0,2157.0,0.50718594,0.0,1.0,0.0,568.0,913.0,0.62212485,1007.0,1442.0,2449.0,330.0,546.0,383.0,295.0,272.0,1759.0,45.0,2756.0,-325.0,7677.8,13.0,0.0,4.8778763,4.334513,0.5840708,0.6778761,0.5221239,0.96637166,21996,22004
693,15,948,457,491,0.48206753,24219.447,3856.0,8488.0,0.4542884,20.0,98.0,0.20408164,2225.0,2808.0,0.7923789,2156.0,3702.0,5858.0,931.0,1152.0,521.0,734.0,618.0,2750.0,699.0,9957.0,-188.0,20996.098,139.0,0.0,10.503164,6.179325,0.9820675,0.5495781,0.7742616,1.2151898,21996,22010
694,5,188,74,114,0.39361703,3897.91,545.0,1376.0,0.39607558,272.0,722.0,0.3767313,172.0,204.0,0.84313726,73.0,314.0,387.0,242.0,170.0,128.0,23.0,82.0,340.0,6.0,1534.0,-390.0,2644.4001,0.0,0.0,8.1595745,2.0585105,1.2872341,0.68085104,0.122340426,0.90425533,21996,22001
695,6,230,135,95,0.5869565,3831.31,479.0,1113.0,0.43036836,158.0,392.0,0.4030612,174.0,195.0,0.8923077,100.0,288.0,388.0,351.0,242.0,103.0,7.0,61.0,292.0,0.0,1290.0,-186.0,2370.1,2.0,0.0,5.6086955,1.6869565,1.5260869,0.4478261,0.030434782,1.052174,21996,22001
696,9,649,351,298,0.54083204,14580.178,1933.0,4479.0,0.43156955,258.0,747.0,0.34538153,1031.0,1234.0,0.83549434,219.0,986.0,1205.0,2347.0,865.0,641.0,57.0,208.0,1536.0,21.0,5155.0,118.0,11350.5,15.0,0.0,7.9429893,1.8567026,3.6163328,0.98767334,0.08782743,1.3328197,21996,22004
697,9,526,234,292,0.44486693,9883.213,951.0,2207.0,0.43090168,372.0,937.0,0.39701173,638.0,747.0,0.854083,139.0,1290.0,1429.0,838.0,285.0,422.0,58.0,98.0,771.0,9.0,2912.0,-339.0,7038.8003,3.0,0.0,5.536122,2.71673,1.5931559,0.8022814,0.11026616,0.5418251,21996,22004
698,3,130,70,60,0.53846157,2420.2402,393.0,919.0,0.42763874,115.0,330.0,0.34848484,168.0,204.0,0.8235294,77.0,216.0,293.0,141.0,111.0,47.0,5.0,46.0,173.0,0.0,1069.0,-19.0,1677.1,1.0,0.0,8.223077,2.2538462,1.0846153,0.36153847,0.03846154,0.85384613,21996,21998
699,13,833,473,360,0.5678271,21752.31,2613.0,5704.0,0.45809957,1272.0,3146.0,0.40432295,1190.0,1444.0,0.8240997,412.0,2200.0,2612.0,2662.0,1169.0,860.0,231.0,210.0,1558.0,217.0,7688.0,841.0,16919.4,23.0,0.0,9.229292,3.1356542,3.1956782,1.032413,0.27731094,1.4033613,21996,22008
700,1,5,2,3,0.4,72.68166,3.0,8.0,0.375,0.0,0.0,,1.0,8.0,0.125,2.0,7.0,9.0,1.0,2.0,2.0,1.0,1.0,12.0,0.0,7.0,-3.0,26.3,0.0,0.0,1.4,1.8,0.2,0.4,0.2,0.4,21996,21996
701,1,7,0,7,0.0,59.475,7.0,17.0,0.4117647,1.0,2.0,0.5,5.0,5.0,1.0,4.0,10.0,14.0,5.0,3.0,4.0,0.0,3.0,7.0,0.0,20.0,8.0,53.3,0.0,0.0,2.857143,2.0,0.71428573,0.5714286,0.0,0.42857143,21996,21996
702,10,535,274,261,0.5121495,15032.664,2391.0,5751.0,0.41575378,900.0,2336.0,0.38527396,887.0,1128.0,0.7863475,335.0,1222.0,1557.0,1149.0,725.0,418.0,130.0,330.0,1181.0,40.0,6569.0,168.0,11079.9,5.0,0.0,12.278504,2.9102805,2.1476636,0.7813084,0.24299066,1.3551402,21996,22005
703,17,1036,557,479,0.5376448,25504.182,3562.0,7347.0,0.48482373,9.0,30.0,0.3,1174.0,1523.0,0.770847,1800.0,5089.0,6889.0,1158.0,1143.0,677.0,805.0,418.0,3308.0,620.0,8307.0,431.0,21613.799,144.0,0.0,8.01834,6.649614,1.1177607,0.6534749,0.777027,1.1032819,21996,22012
704,3,110,30,80,0.27272728,1500.0233,202.0,468.0,0.43162394,55.0,163.0,0.33742332,89.0,110.0,0.8090909,53.0,99.0,152.0,109.0,83.0,59.0,3.0,16.0,125.0,0.0,548.0,-258.0,996.89996,0.0,0.0,4.981818,1.3818182,0.9909091,0.53636366,0.027272727,0.75454545,21996,21998
706,1,76,27,49,0.35526314,943.9533,77.0,220.0,0.35,30.0,93.0,0.32258064,42.0,72.0,0.5833333,25.0,73.0,98.0,152.0,69.0,31.0,4.0,15.0,84.0,0.0,226.0,-85.0,607.6,0.0,0.0,2.9736843,1.2894737,2.0,0.40789473,0.05263158,0.90789473,21996,21996
707,4,173,55,118,0.31791908,3114.6765,418.0,922.0,0.45336226,24.0,101.0,0.23762377,213.0,322.0,0.6614907,235.0,337.0,572.0,247.0,256.0,160.0,53.0,78.0,389.0,9.0,1073.0,-423.0,2512.9,5.0,0.0,6.202312,3.3063583,1.4277457,0.9248555,0.30635837,1.4797688,21996,21999
708,20,1382,799,583,0.5781476,48120.03,10144.0,20407.0,0.49708432,166.0,604.0,0.27483442,4782.0,6041.0,0.7915908,3034.0,11127.0,14161.0,5300.0,3069.0,1773.0,1906.0,648.0,3372.0,2243.0,25236.0,4918.0,58147.2,730.0,16.0,18.260492,10.246744,3.8350217,1.2829233,1.3791606,2.2206945,21996,22015
709,1,64,16,48,0.25,806.55334,93.0,279.0,0.33333334,18.0,70.0,0.25714287,31.0,35.0,0.8857143,50.0,98.0,148.0,39.0,20.0,29.0,12.0,18.0,97.0,1.0,235.0,-116.0,574.1,1.0,0.0,3.671875,2.3125,0.609375,0.453125,0.1875,0.3125,21996,21996
710,3,86,39,47,0.45348838,887.92,111.0,245.0,0.45306122,0.0,1.0,0.0,59.0,89.0,0.66292137,101.0,180.0,281.0,28.0,80.0,25.0,33.0,28.0,148.0,0.0,281.0,-149.0,754.2,1.0,0.0,3.2674417,3.2674417,0.3255814,0.29069766,0.38372093,0.9302326,21996,21998
711,17,898,487,411,0.54231626,27527.572,4934.0,12091.0,0.4080721,895.0,2910.0,0.30756015,4262.0,5141.0,0.8290216,836.0,1966.0,2802.0,2962.0,2389.0,793.0,358.0,748.0,1631.0,604.0,15025.0,32.0,23894.398,22.0,1.0,16.731627,3.1202672,3.298441,0.8830735,0.3986637,2.6603563,21996,22012
712,3,49,36,13,0.7346939,376.58667,82.0,144.0,0.5694444,1.0,2.0,0.5,19.0,48.0,0.39583334,63.0,70.0,133.0,18.0,22.0,20.0,11.0,12.0,66.0,0.0,184.0,9.0,441.6,4.0,0.0,3.7551022,2.7142856,0.36734694,0.40816328,0.2244898,0.4489796,21997,21999
713,5,237,104,133,0.43881857,3905.19,640.0,1536.0,0.41666666,148.0,429.0,0.34498835,320.0,397.0,0.80604535,149.0,407.0,556.0,251.0,270.0,83.0,41.0,101.0,425.0,12.0,1748.0,-322.0,2893.7,1.0,0.0,7.3755274,2.3459916,1.0590718,0.35021096,0.17299578,1.1392405,21996,22000
714,14,1021,600,421,0.5876592,34807.42,6231.0,14119.0,0.4413202,1393.0,3694.0,0.377098,2218.0,2709.0,0.8187523,982.0,3448.0,4430.0,2956.0,1496.0,911.0,292.0,485.0,1613.0,308.0,16073.0,1947.0,27936.0,63.0,6.0,15.74241,4.3388834,2.8952007,0.89226246,0.2859941,1.4652301,21996,22009
715,2,20,6,14,0.3,131.585,14.0,39.0,0.35897437,0.0,0.0,,5.0,6.0,0.8333333,10.0,17.0,27.0,2.0,4.0,2.0,2.0,4.0,21.0,0.0,33.0,-42.0,76.4,0.0,0.0,1.65,1.35,0.1,0.1,0.1,0.2,21998,22000
716,1,54,38,16,0.7037037,500.85666,66.0,164.0,0.40243903,18.0,56.0,0.32142857,26.0,35.0,0.74285716,6.0,41.0,47.0,73.0,43.0,24.0,2.0,12.0,60.0,0.0,176.0,23.0,376.9,0.0,0.0,3.2592592,0.8703704,1.3518518,0.44444445,0.037037037,0.7962963,21996,21996
717,6,397,253,144,0.63727957,9622.528,1688.0,3437.0,0.49112597,97.0,311.0,0.3118971,1098.0,1385.0,0.7927798,587.0,2261.0,2848.0,834.0,683.0,306.0,416.0,180.0,1079.0,14.0,4571.0,1556.0,10722.601,87.0,0.0,11.513854,7.1738033,2.1007557,0.77078086,1.047859,1.7204031,21996,22002
718,8,437,249,188,0.56979406,8642.617,1572.0,3151.0,0.49888924,4.0,41.0,0.09756097,700.0,1069.0,0.6548176,758.0,1280.0,2038.0,454.0,507.0,198.0,163.0,285.0,980.0,8.0,3848.0,-492.0,7550.5996,36.0,0.0,8.805492,4.6636157,1.0389016,0.45308924,0.3729977,1.1601831,21996,22003
719,1,23,16,7,0.6956522,151.585,14.0,40.0,0.35,5.0,19.0,0.2631579,6.0,8.0,0.75,1.0,5.0,6.0,17.0,18.0,9.0,0.0,1.0,16.0,0.0,39.0,-9.0,80.7,0.0,0.0,1.6956521,0.26086956,0.73913044,0.39130434,0.0,0.7826087,21996,21996
721,3,146,72,74,0.49315068,2259.8367,278.0,698.0,0.3982808,12.0,58.0,0.20689656,300.0,365.0,0.82191783,59.0,133.0,192.0,419.0,203.0,128.0,3.0,71.0,183.0,1.0,868.0,-79.0,1916.9,2.0,0.0,5.9452057,1.3150685,2.869863,0.8767123,0.020547945,1.3904109,21996,22000
722,11,769,393,376,0.5110533,18147.15,3478.0,7087.0,0.49075773,6.0,41.0,0.14634146,1888.0,2626.0,0.7189642,1159.0,1911.0,3070.0,949.0,1240.0,451.0,252.0,554.0,2131.0,272.0,8850.0,290.0,14826.5,29.0,0.0,11.508452,3.9921978,1.2340702,0.58647597,0.32769832,1.6124837,21996,22006
724,6,247,87,160,0.35222673,4268.9917,524.0,1353.0,0.3872875,211.0,603.0,0.34991708,250.0,327.0,0.764526,69.0,370.0,439.0,713.0,399.0,236.0,35.0,69.0,420.0,2.0,1509.0,-583.0,3519.2998,9.0,0.0,6.1093116,1.7773279,2.8866396,0.9554656,0.1417004,1.6153846,21996,22004
725,1,2,0,2,0.0,9.261666,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,-12.0,5.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,21996,21996
727,12,803,463,340,0.5765878,22744.975,2102.0,4954.0,0.4243036,53.0,255.0,0.20784314,1419.0,1848.0,0.76785713,410.0,1688.0,2098.0,4172.0,1353.0,947.0,105.0,357.0,1959.0,308.0,5676.0,672.0,16254.6,51.0,1.0,7.0684934,2.6127024,5.1955166,1.1793275,0.13075966,1.6849315,21996,22007
728,1,2,0,2,0.0,21.683332,2.0,6.0,0.33333334,0.0,0.0,,2.0,4.0,0.5,2.0,0.0,2.0,2.0,1.0,3.0,0.0,2.0,2.0,0.0,6.0,-18.0,19.4,0.0,0.0,3.0,1.0,1.0,1.5,0.0,0.5,21996,21996
729,1,9,3,6,0.33333334,50.2,6.0,14.0,0.42857143,1.0,3.0,0.33333334,1.0,2.0,0.5,4.0,2.0,6.0,4.0,1.0,1.0,2.0,5.0,8.0,0.0,14.0,-8.0,35.2,0.0,0.0,1.5555556,0.6666667,0.44444445,0.11111111,0.22222222,0.11111111,21996,21996
731,10,699,435,264,0.6223176,14092.481,1253.0,2575.0,0.48660195,1.0,10.0,0.1,797.0,1411.0,0.56484765,1418.0,2552.0,3970.0,438.0,659.0,184.0,1230.0,348.0,1782.0,75.0,3304.0,1543.0,12308.0,41.0,0.0,4.7267523,5.679542,0.62660944,0.26323318,1.7596567,0.94277537,21996,22005
732,1,31,16,15,0.516129,145.03667,12.0,40.0,0.3,1.0,1.0,1.0,15.0,28.0,0.53571427,19.0,33.0,52.0,3.0,10.0,7.0,3.0,6.0,29.0,0.0,40.0,-41.0,126.9,0.0,0.0,1.2903225,1.6774193,0.09677419,0.22580644,0.09677419,0.32258064,21996,21996
733,1,3,0,3,0.0,13.033334,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,1.7,0.0,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.33333334,21996,21996
734,2,75,14,61,0.18666667,1242.7817,174.0,454.0,0.38325992,41.0,142.0,0.28873238,67.0,103.0,0.65048546,44.0,76.0,120.0,132.0,82.0,48.0,24.0,35.0,89.0,0.0,456.0,-250.0,932.0,0.0,0.0,6.08,1.6,1.76,0.64,0.32,1.0933334,21996,21997
735,5,318,74,244,0.2327044,9602.05,1598.0,3330.0,0.4798799,2.0,24.0,0.083333336,726.0,1046.0,0.69407266,678.0,1497.0,2175.0,514.0,587.0,157.0,247.0,284.0,1139.0,27.0,3924.0,-1458.0,7930.0,53.0,0.0,12.3396225,6.8396225,1.6163522,0.4937107,0.7767296,1.845912,21996,22000
737,1,1,0,1,0.0,5.05,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.0,1.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21997,21997
739,15,1044,669,375,0.6408046,34480.53,6045.0,12964.0,0.46629128,1059.0,3146.0,0.33661792,2202.0,3042.0,0.72386587,1485.0,5616.0,7101.0,1909.0,1590.0,1048.0,1406.0,380.0,3053.0,683.0,15351.0,4391.0,32507.7,172.0,0.0,14.704023,6.801724,1.828544,1.0038314,1.3467433,1.5229886,21996,22012
753,7,328,172,156,0.5243902,6478.822,661.0,1670.0,0.39580837,7.0,46.0,0.1521739,287.0,403.0,0.7121588,144.0,462.0,606.0,826.0,379.0,360.0,65.0,125.0,617.0,21.0,1616.0,-655.0,4478.2,2.0,0.0,4.9268293,1.847561,2.5182927,1.097561,0.19817074,1.1554878,21996,22002
754,10,642,308,334,0.47975078,20270.115,2937.0,7015.0,0.41867426,687.0,1837.0,0.3739793,1183.0,1414.0,0.8366337,686.0,2286.0,2972.0,1920.0,1379.0,524.0,118.0,359.0,1474.0,30.0,7744.0,-865.0,14737.4,25.0,2.0,12.062305,4.6292834,2.9906542,0.81619936,0.18380062,2.147975,21996,22005
757,12,808,403,405,0.49876237,26255.66,3848.0,9533.0,0.40365046,1103.0,3127.0,0.35273424,1633.0,1948.0,0.8382957,644.0,2114.0,2758.0,4718.0,1772.0,855.0,62.0,509.0,1539.0,158.0,10432.0,127.0,21797.6,85.0,5.0,12.910892,3.4133663,5.839109,1.0581683,0.07673267,2.1930692,21996,22007
760,5,246,168,78,0.68292683,4739.31,537.0,1305.0,0.41149426,21.0,99.0,0.21212122,153.0,254.0,0.6023622,276.0,622.0,898.0,258.0,197.0,289.0,132.0,50.0,612.0,17.0,1248.0,522.0,3778.6,4.0,0.0,5.0731707,3.6504066,1.0487804,1.1747967,0.5365854,0.800813,21996,22000
761,6,281,171,110,0.60854095,6406.8696,1144.0,2435.0,0.4698152,8.0,42.0,0.1904762,545.0,736.0,0.7404891,640.0,1033.0,1673.0,227.0,397.0,168.0,186.0,137.0,770.0,21.0,2841.0,81.0,5854.0996,36.0,0.0,10.11032,5.953737,0.8078292,0.59786475,0.6619217,1.4128114,21996,22001
762,9,622,335,287,0.5385852,13443.511,1810.0,3878.0,0.46673542,3.0,29.0,0.10344828,903.0,1201.0,0.75187343,1181.0,2484.0,3665.0,359.0,590.0,384.0,1410.0,240.0,1773.0,62.0,4526.0,790.0,14254.499,94.0,4.0,7.2765274,5.892283,0.57717043,0.61736333,2.266881,0.948553,21996,22004
763,9,496,202,294,0.40725806,8431.333,1105.0,2366.0,0.46703297,1.0,5.0,0.2,636.0,911.0,0.69813395,737.0,1337.0,2074.0,165.0,472.0,180.0,234.0,240.0,1167.0,4.0,2847.0,-1402.0,6353.3003,23.0,0.0,5.739919,4.181452,0.3326613,0.36290324,0.4717742,0.9516129,21996,22004
764,7,430,297,133,0.69069767,13063.417,2314.0,4610.0,0.5019523,1.0,8.0,0.125,1901.0,2665.0,0.71332085,1161.0,2773.0,3934.0,723.0,791.0,454.0,948.0,336.0,1134.0,45.0,6530.0,2457.0,15750.299,154.0,0.0,15.186047,9.148837,1.6813953,1.0558139,2.204651,1.8395349,21996,22002
765,5,334,189,145,0.56586826,9298.912,1035.0,2351.0,0.4402382,395.0,1023.0,0.38611925,715.0,813.0,0.8794588,262.0,848.0,1110.0,800.0,431.0,494.0,71.0,141.0,580.0,12.0,3180.0,678.0,6976.0,3.0,0.0,9.520958,3.3233533,2.3952096,1.4790419,0.21257485,1.2904192,21996,22000
766,5,151,113,38,0.74834436,1603.8318,166.0,382.0,0.43455496,28.0,78.0,0.35897437,48.0,69.0,0.6956522,46.0,117.0,163.0,127.0,82.0,70.0,10.0,19.0,184.0,1.0,408.0,-9.0,952.1,0.0,0.0,2.7019868,1.0794702,0.8410596,0.46357617,0.06622516,0.54304636,21996,22000
768,1,47,14,33,0.29787233,500.14166,67.0,179.0,0.37430167,0.0,5.0,0.0,54.0,84.0,0.64285713,35.0,61.0,96.0,20.0,35.0,15.0,28.0,8.0,61.0,0.0,188.0,-60.0,427.2,0.0,0.0,4.0,2.0425532,0.42553192,0.31914893,0.59574467,0.7446808,21996,21996
769,4,174,78,96,0.44827586,2791.7285,376.0,814.0,0.46191648,54.0,169.0,0.3195266,150.0,175.0,0.85714287,27.0,208.0,235.0,414.0,160.0,73.0,3.0,31.0,195.0,5.0,956.0,-324.0,1927.0001,0.0,0.0,5.4942527,1.3505747,2.3793104,0.41954023,0.01724138,0.9195402,21996,21999
770,4,156,92,64,0.5897436,1683.8433,137.0,272.0,0.5036765,0.0,0.0,,51.0,115.0,0.44347826,130.0,227.0,357.0,36.0,82.0,19.0,85.0,36.0,260.0,1.0,325.0,-29.0,1037.4,1.0,0.0,2.0833333,2.2884614,0.23076923,0.12179487,0.5448718,0.525641,21996,21999
771,1,1,1,0,1.0,5.483333,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,21996,21996
777,4,163,84,79,0.5153374,2173.6199,245.0,565.0,0.43362832,80.0,228.0,0.3508772,106.0,129.0,0.8217054,44.0,173.0,217.0,271.0,149.0,52.0,7.0,30.0,210.0,3.0,676.0,-232.0,1370.8999,1.0,0.0,4.147239,1.3312883,1.6625767,0.3190184,0.042944785,0.9141104,21996,21999
779,8,443,275,168,0.6207675,14779.863,2562.0,5727.0,0.44735464,680.0,1661.0,0.40939194,1574.0,1837.0,0.8568318,324.0,1322.0,1646.0,799.0,706.0,295.0,87.0,244.0,970.0,27.0,7378.0,1039.0,10991.701,8.0,0.0,16.654627,3.7155757,1.8036118,0.66591424,0.19638826,1.5936794,21996,22003
781,5,261,123,138,0.47126436,4928.478,498.0,942.0,0.52866244,0.0,1.0,0.0,235.0,439.0,0.5353075,555.0,1036.0,1591.0,178.0,268.0,80.0,206.0,86.0,518.0,22.0,1231.0,-223.0,3997.2002,23.0,0.0,4.716475,6.0957856,0.68199235,0.3065134,0.789272,1.02682,21996,22000
782,6,376,162,214,0.43085107,11930.811,2343.0,5401.0,0.43380857,560.0,1468.0,0.3814714,1598.0,1839.0,0.86895055,205.0,931.0,1136.0,1092.0,832.0,441.0,75.0,292.0,819.0,46.0,6844.0,-447.0,10561.199,6.0,1.0,18.202127,3.0212767,2.9042554,1.1728723,0.19946809,2.212766,21996,22001
783,1,17,5,12,0.29411766,255.84334,32.0,73.0,0.43835616,7.0,20.0,0.35,10.0,14.0,0.71428573,6.0,28.0,34.0,15.0,19.0,5.0,4.0,3.0,42.0,0.0,81.0,-119.0,152.3,0.0,0.0,4.7647057,2.0,0.88235295,0.29411766,0.23529412,1.117647,21996,21996
785,4,149,70,79,0.46979865,2605.77,316.0,771.0,0.40985733,56.0,165.0,0.33939394,208.0,274.0,0.7591241,58.0,221.0,279.0,417.0,202.0,181.0,22.0,63.0,284.0,8.0,896.0,-145.0,2263.2998,1.0,0.0,6.013423,1.8724833,2.7986577,1.2147651,0.147651,1.3557047,21996,21999
786,3,155,80,75,0.516129,3483.8064,464.0,1202.0,0.38602328,95.0,312.0,0.30448717,207.0,290.0,0.7137931,75.0,189.0,264.0,252.0,205.0,88.0,18.0,100.0,225.0,1.0,1230.0,-356.0,2037.7999,0.0,0.0,7.935484,1.7032259,1.6258065,0.56774193,0.11612903,1.3225807,21996,21998
787,4,183,110,73,0.6010929,6396.452,1042.0,2160.0,0.48240742,86.0,340.0,0.2529412,847.0,1189.0,0.7123633,691.0,1544.0,2235.0,720.0,442.0,197.0,70.0,175.0,477.0,5.0,3017.0,538.0,7138.0,119.0,2.0,16.48634,12.213115,3.9344263,1.0765027,0.38251367,2.4153006,21996,21999
788,10,560,299,261,0.5339286,11680.932,1966.0,4269.0,0.4605294,5.0,38.0,0.13157895,915.0,1207.0,0.75807786,1121.0,2190.0,3311.0,374.0,710.0,294.0,258.0,259.0,1400.0,33.0,4852.0,-826.0,10332.199,87.0,0.0,8.664286,5.9125,0.66785717,0.525,0.46071428,1.2678572,21996,22006
891,8,473,242,231,0.5116279,14353.346,1447.0,3389.0,0.42696962,32.0,126.0,0.25396827,592.0,726.0,0.815427,928.0,2687.0,3615.0,1263.0,795.0,520.0,174.0,102.0,1592.0,53.0,3518.0,173.0,11037.5,80.0,1.0,7.437632,7.642706,2.6701903,1.0993657,0.3678647,1.6807611,21996,22003
892,1,4,2,2,0.5,34.21,5.0,12.0,0.41666666,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,7.0,1.0,0.0,0.0,6.0,0.0,12.0,-13.0,19.1,0.0,0.0,3.0,0.75,1.25,0.25,0.0,1.75,21997,21997
893,4,306,198,108,0.64705884,11409.223,3031.0,6636.0,0.45675105,167.0,531.0,0.31450093,1574.0,1954.0,0.80552715,364.0,1429.0,1793.0,1256.0,686.0,489.0,154.0,225.0,597.0,5.0,7803.0,1441.0,13081.6,35.0,1.0,25.5,5.859477,4.104575,1.5980393,0.503268,2.24183,21996,22002
894,2,99,42,57,0.42424244,1693.5217,291.0,640.0,0.4546875,46.0,108.0,0.42592594,182.0,207.0,0.87922704,55.0,111.0,166.0,114.0,89.0,37.0,9.0,49.0,132.0,1.0,810.0,-121.0,1229.2,0.0,0.0,8.181818,1.6767677,1.1515151,0.37373737,0.09090909,0.8989899,21996,21997
895,5,265,161,104,0.60754716,7129.4834,809.0,1966.0,0.41149542,171.0,517.0,0.33075434,274.0,359.0,0.7632312,234.0,745.0,979.0,404.0,246.0,264.0,26.0,92.0,564.0,3.0,2063.0,856.0,4467.8003,2.0,0.0,7.7849054,3.6943395,1.5245283,0.99622643,0.09811321,0.9283019,21996,22000
896,7,417,276,141,0.6618705,13947.704,2332.0,5781.0,0.4033904,887.0,2501.0,0.35465813,1003.0,1257.0,0.7979316,178.0,1042.0,1220.0,2889.0,1015.0,549.0,51.0,144.0,851.0,12.0,6554.0,1701.0,13136.5,80.0,0.0,15.717027,2.9256594,6.9280577,1.3165468,0.12230216,2.4340527,21996,22002
898,3,166,45,121,0.27108434,3689.8118,540.0,1272.0,0.4245283,69.0,219.0,0.31506848,278.0,337.0,0.82492584,117.0,322.0,439.0,345.0,236.0,141.0,52.0,67.0,341.0,5.0,1427.0,-497.0,2814.3,0.0,0.0,8.596386,2.6445782,2.0783134,0.8493976,0.31325302,1.4216868,21996,21998
899,2,133,60,73,0.45112783,3300.02,492.0,1120.0,0.43928573,164.0,438.0,0.37442923,242.0,274.0,0.8832117,60.0,248.0,308.0,639.0,323.0,120.0,8.0,36.0,192.0,1.0,1390.0,-128.0,2779.1,3.0,0.0,10.451128,2.3157895,4.804511,0.90225565,0.060150377,2.4285715,21996,21997
900,1,6,5,1,0.8333333,7.7116666,1.0,3.0,0.33333334,0.0,0.0,,0.0,0.0,,1.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,-4.0,6.0,0.0,0.0,0.33333334,0.8333333,0.0,0.0,0.0,0.33333334,21996,21996
901,5,302,142,160,0.47019866,7822.0,1137.0,2225.0,0.51101124,0.0,12.0,0.0,484.0,719.0,0.67315716,579.0,1225.0,1804.0,518.0,477.0,187.0,82.0,131.0,976.0,24.0,2758.0,-438.0,6029.8,40.0,0.0,9.13245,5.97351,1.7152318,0.6192053,0.27152318,1.5794702,21996,22000
902,8,383,123,260,0.3211488,8205.802,962.0,2360.0,0.4076271,70.0,291.0,0.24054983,403.0,483.0,0.8343685,141.0,561.0,702.0,1241.0,460.0,249.0,56.0,145.0,755.0,22.0,2397.0,-1276.0,5555.9,2.0,0.0,6.258486,1.8328981,3.2402089,0.65013057,0.1462141,1.2010444,21996,22003
904,5,278,154,124,0.5539568,7040.0615,1064.0,2148.0,0.49534452,327.0,764.0,0.42801046,479.0,538.0,0.89033455,162.0,681.0,843.0,645.0,416.0,316.0,104.0,103.0,530.0,5.0,2934.0,289.0,5757.1006,4.0,2.0,10.553957,3.0323741,2.320144,1.1366906,0.37410071,1.4964029,21996,22000
905,11,730,433,297,0.5931507,18786.45,2168.0,4208.0,0.51520914,0.0,5.0,0.0,888.0,1489.0,0.5963734,2062.0,3286.0,5348.0,645.0,617.0,425.0,714.0,344.0,1739.0,46.0,5224.0,1125.0,15409.099,118.0,0.0,7.156164,7.3260274,0.8835617,0.58219177,0.9780822,0.8452055,21996,22006
906,3,69,33,36,0.47826087,1242.3116,115.0,280.0,0.4107143,31.0,93.0,0.33333334,47.0,63.0,0.74603176,19.0,116.0,135.0,244.0,86.0,55.0,1.0,13.0,100.0,8.0,308.0,-26.0,918.00006,1.0,0.0,4.463768,1.9565217,3.536232,0.79710144,0.014492754,1.2463768,21996,21999
